User_ID,Movie_ID,Movie,Genre,Release_Year,User_Rating,Search_History_Count,Watchlist_Status,User_Engagement_Minutes,Sentiment_Score
USR_3427,MOV_5248,Ayalaan,Sci-Fi,2024,3.5,7,1,112,0.44
USR_3770,MOV_5135,Thug Life,Action,2025,4,11,1,117,0.68
USR_3892,MOV_5005,Maya,Thriller,2015,5,14,1,193,0.99
USR_3988,MOV_5146,Visaranai,Thriller,2015,2.5,3,0,57,-0.22
USR_3791,MOV_5047,Meiyazhagan,Drama,2024,4,8,0,122,0.66
USR_3514,MOV_5013,Maanaadu,Sci-Fi,2021,4,6,1,120,0.68
USR_4144,MOV_5205,Conjuring Kannappan,Comedy,2023,3,3,0,6,-0.13
USR_3018,MOV_5238,Maanaadu,Sci-Fi,2021,3.5,9,1,114,0.63
USR_3202,MOV_5200,Viduthalai Part 2,Thriller,2025,4,5,0,101,0.35
USR_4167,MOV_5094,Sita Ramam (Tamil),Romance,2022,5,15,1,195,0.94
USR_3021,MOV_5066,Thani Oruvan,Action,2015,3,2,0,42,-0.18
USR_3343,MOV_5115,Mari Selvaraj Next,Drama,2026,5,20,1,186,0.92
USR_3478,MOV_5108,Ratsasan,Thriller,2018,4.5,13,1,186,0.74
USR_3488,MOV_5094,Sita Ramam (Tamil),Romance,2022,3.5,9,0,80,0.51
USR_3139,MOV_5006,Rajinimurugan,Comedy,2016,5,14,1,183,0.87
USR_3125,MOV_5068,Jai Bhim,Drama,2021,2.5,2,0,57,-0.03
USR_3166,MOV_5087,Thug Life,Action,2025,4,10,1,114,0.31
USR_3436,MOV_5116,Ayalaan,Sci-Fi,2024,4,9,1,102,0.47
USR_3430,MOV_5175,Star,Romance,2024,5,22,1,162,0.86
USR_3657,MOV_5163,Naanum Rowdy Dhaan,Comedy,2015,2.5,2,0,30,-0.15
USR_4042,MOV_5258,Hey Sinamika,Romance,2022,1,2,0,29,-0.33
USR_4068,MOV_5064,Naanum Rowdy Dhaan,Comedy,2015,2.5,0,0,44,-0.31
USR_3950,MOV_5275,Love Today,Comedy,2022,4.5,21,1,159,0.76
USR_3757,MOV_5136,Project AI,Sci-Fi,2025,4,9,0,128,0.51
USR_3955,MOV_5115,Mari Selvaraj Next,Drama,2026,5,21,1,174,0.72
USR_4031,MOV_5236,Thug Life,Action,2025,3,2,1,10,-0.08
USR_3973,MOV_5262,24,Sci-Fi,2016,5,20,1,159,0.9
USR_3081,MOV_5150,Maya,Thriller,2015,4,7,0,128,0.46
USR_3444,MOV_5087,Thug Life,Action,2025,4,7,1,91,0.22
USR_3249,MOV_5277,Brother,Comedy,2024,5,23,1,151,0.87
USR_3953,MOV_5270,Siren,Romance,2024,5,23,1,150,0.73
USR_3415,MOV_5153,Maanaadu,Sci-Fi,2021,5,23,1,137,0.9
USR_3247,MOV_5042,Time Loop 2,Sci-Fi,2026,5,14,1,144,0.74
USR_3552,MOV_5146,Visaranai,Thriller,2015,5,17,1,160,0.9
USR_3881,MOV_5122,Maanaadu,Sci-Fi,2021,5,22,1,139,0.92
USR_3717,MOV_5129,Naanum Rowdy Dhaan,Comedy,2015,3.5,9,1,120,0.42
USR_3806,MOV_5137,Star,Romance,2024,4,9,0,125,0.27
USR_3099,MOV_5141,Vetri Maaran Next,Action,2026,4,11,0,69,0.58
USR_3869,MOV_5276,Kadaisi Vivasayi,Drama,2022,1.5,0,0,7,-0.42
USR_3375,MOV_5087,Thug Life,Action,2025,5,18,0,174,0.78
USR_3798,MOV_5175,Star,Romance,2024,5,13,1,148,0.97
USR_3389,MOV_5133,Viduthalai Part 1,Thriller,2023,4.5,14,1,161,0.82
USR_3475,MOV_5018,Lubber Pandhu,Drama,2024,3.5,11,1,120,0.6
USR_4186,MOV_5268,Dada,Comedy,2023,5,18,1,155,0.75
USR_3322,MOV_5231,The investigative report,Thriller,2026,4.5,22,1,137,0.91
USR_3137,MOV_5238,Maanaadu,Sci-Fi,2021,4.5,17,1,176,0.81
USR_3220,MOV_5218,O Kadhal Kanmani,Romance,2015,3,1,0,62,-0.45
USR_3891,MOV_5105,Dhuruvangal Pathinaaru,Thriller,2016,3.5,8,1,90,0.27
USR_3494,MOV_5219,Kadhalum Kadandhu Pogum,Romance,2016,4,10,1,86,0.42
USR_3463,MOV_5165,Amaran,Action,2024,5,13,1,172,0.8
USR_3407,MOV_5279,Doctor,Comedy,2021,4.5,22,1,147,0.91
USR_3939,MOV_5172,Doctor,Comedy,2021,4,5,0,110,0.48
USR_4079,MOV_5029,Mari Selvaraj Next,Drama,2026,4,5,0,130,0.65
USR_3586,MOV_5136,Project AI,Sci-Fi,2025,3.5,6,0,66,0.51
USR_3914,MOV_5193,Kaaka Muttai,Drama,2015,3.5,11,1,82,0.4
USR_3860,MOV_5288,Time Loop 2,Sci-Fi,2026,4,6,1,79,0.65
USR_3894,MOV_5263,Kottukaali,Drama,2024,5,23,1,146,0.88
USR_3225,MOV_5090,O Kadhal Kanmani,Romance,2015,5,12,1,173,0.93
USR_3136,MOV_5006,Rajinimurugan,Comedy,2016,4,5,0,92,0.37
USR_4014,MOV_5071,Dhruva Natchathiram,Thriller,2025,5,12,1,172,0.96
USR_3522,MOV_5025,Kaithi,Action,2019,2.5,1,0,32,-0.04
USR_4169,MOV_5018,Lubber Pandhu,Drama,2024,5,24,1,187,0.76
USR_3881,MOV_5248,Ayalaan,Sci-Fi,2024,4.5,14,1,144,0.8
USR_4048,MOV_5050,Indru Netru Naalai,Sci-Fi,2015,5,21,1,169,0.8
USR_4021,MOV_5165,Amaran,Action,2024,2,0,0,61,-0.06
USR_3073,MOV_5124,2,Sci-Fi,2018,4.5,21,1,195,0.97
USR_3821,MOV_5050,Indru Netru Naalai,Sci-Fi,2015,5,15,1,145,0.78
USR_3564,MOV_5071,Dhruva Natchathiram,Thriller,2025,2.5,2,1,28,-0.14
USR_3209,MOV_5289,Vada Chennai,Action,2018,4.5,22,1,162,0.81
USR_3373,MOV_5137,Star,Romance,2024,4,6,0,67,0.55
USR_3361,MOV_5244,Raayan,Action,2024,2.5,2,1,26,0.08
USR_3297,MOV_5132,Indru Netru Naalai,Sci-Fi,2015,5,13,0,181,0.96
USR_3478,MOV_5259,Joe,Romance,2023,5,18,1,177,0.89
USR_3890,MOV_5247,The investigative report,Thriller,2026,3.5,10,0,81,0.3
USR_3494,MOV_5023,Vedalam,Action,2015,4.5,18,0,158,0.94
USR_3064,MOV_5084,Don,Comedy,2022,4,10,1,118,0.41
USR_3909,MOV_5280,Vettaiyan,Thriller,2024,4.5,18,1,132,0.96
USR_3744,MOV_5223,Chitha,Thriller,2023,4,11,1,83,0.54
USR_4106,MOV_5116,Ayalaan,Sci-Fi,2024,5,16,1,160,0.73
USR_3612,MOV_5266,Hit List,Thriller,2024,3.5,6,0,94,0.27
USR_3816,MOV_5160,Garudan,Drama,2024,4,7,0,81,0.45
USR_3937,MOV_5238,Maanaadu,Sci-Fi,2021,5,21,1,179,0.88
USR_4103,MOV_5071,Dhruva Natchathiram,Thriller,2025,5,13,1,180,0.94
USR_3295,MOV_5070,Jai Bhim,Drama,2021,3,3,0,62,-0.1
USR_3046,MOV_5217,Game Over,Thriller,2019,4.5,13,1,159,0.75
USR_3186,MOV_5005,Maya,Thriller,2015,2.5,0,0,12,-0.24
USR_4165,MOV_5077,Por Thozhil,Thriller,2023,3,0,0,20,-0.39
USR_4118,MOV_5024,Jailer,Action,2023,4,9,1,93,0.56
USR_3476,MOV_5199,96,Romance,2018,5,17,1,184,0.71
USR_3231,MOV_5052,Chitha,Thriller,2023,4.5,24,1,165,0.79
USR_4133,MOV_5105,Dhuruvangal Pathinaaru,Thriller,2016,4,5,0,120,0.54
USR_3455,MOV_5105,Dhuruvangal Pathinaaru,Thriller,2016,5,18,1,155,0.74
USR_3241,MOV_5063,Star,Romance,2024,3,4,0,25,-0.02
USR_3600,MOV_5246,Love Insurance Kompany,Romance,2025,2.5,3,1,64,-0.34
USR_3706,MOV_5078,2,Sci-Fi,2018,5,15,1,138,0.84
USR_3877,MOV_5108,Ratsasan,Thriller,2018,5,22,1,180,0.91
USR_3640,MOV_5157,Mari Selvaraj Next,Drama,2026,2.5,2,0,22,-0.33
USR_3840,MOV_5151,Kaithi,Action,2019,5,24,1,185,0.94
USR_3604,MOV_5157,Mari Selvaraj Next,Drama,2026,3.5,5,0,83,0.24
USR_3045,MOV_5064,Naanum Rowdy Dhaan,Comedy,2015,4.5,18,1,150,0.72
USR_3055,MOV_5055,2,Sci-Fi,2018,2.5,2,0,46,-0.26
USR_3665,MOV_5236,Thug Life,Action,2025,4,9,1,113,0.26
USR_3886,MOV_5234,Karnan,Drama,2021,5,19,1,150,0.84
USR_3734,MOV_5261,Love Today,Comedy,2022,5,13,1,138,0.84
USR_3367,MOV_5243,Star,Romance,2024,1.5,4,0,18,0.18
USR_3313,MOV_5242,Imaikkaa Nodigal,Thriller,2018,5,18,0,152,0.96
USR_3072,MOV_5071,Dhruva Natchathiram,Thriller,2025,2.5,4,0,30,-0.16
USR_3830,MOV_5161,Good Night,Comedy,2023,2.5,2,0,54,0.03
USR_3444,MOV_5195,Sita Ramam (Tamil),Romance,2022,4,9,1,74,0.47
USR_4169,MOV_5138,Kaaka Muttai,Drama,2015,2.5,3,0,46,0.04
USR_3409,MOV_5224,Indru Netru Naalai,Sci-Fi,2015,5,17,1,164,0.77
USR_3114,MOV_5027,Viduthalai Part 1,Thriller,2023,5,14,1,189,0.87
USR_3812,MOV_5226,Coolie,Action,2025,2.5,0,0,46,-0.01
USR_4126,MOV_5113,Oh My Kadavule,Romance,2020,1.5,3,1,10,-0.02
USR_3888,MOV_5083,Project AI,Sci-Fi,2025,1,1,1,22,-0.36
USR_3937,MOV_5148,Imaikkaa Nodigal,Thriller,2018,5,14,1,144,0.88
USR_3638,MOV_5074,Conjuring Kannappan,Comedy,2023,3,2,0,55,-0.2
USR_3293,MOV_5009,96,Romance,2018,5,19,0,197,0.95
USR_3701,MOV_5216,Classic Love Story,Romance,2026,3,3,0,7,-0.47
USR_3071,MOV_5077,Por Thozhil,Thriller,2023,4,11,0,121,0.48
USR_3499,MOV_5212,Chitha,Thriller,2023,5,21,1,152,0.99
USR_3384,MOV_5030,Indru Netru Naalai,Sci-Fi,2015,5,13,1,173,0.76
USR_3658,MOV_5274,Asuran,Action,2019,5,22,1,142,0.91
USR_3927,MOV_5050,Indru Netru Naalai,Sci-Fi,2015,5,12,1,175,0.72
USR_4114,MOV_5066,Thani Oruvan,Action,2015,3.5,5,1,118,0.35
USR_3403,MOV_5151,Kaithi,Action,2019,2,4,0,41,-0.05
USR_3085,MOV_5132,Indru Netru Naalai,Sci-Fi,2015,3,3,0,20,-0.47
USR_3883,MOV_5070,Jai Bhim,Drama,2021,4.5,17,1,162,0.83
USR_4054,MOV_5016,Oh My Kadavule,Romance,2020,5,12,1,191,0.84
USR_3639,MOV_5242,Imaikkaa Nodigal,Thriller,2018,2.5,1,1,59,-0.4
USR_4012,MOV_5139,Dhuruvangal Pathinaaru,Thriller,2016,3,2,0,46,-0.38
USR_4193,MOV_5230,Vada Chennai,Action,2018,5,12,1,135,0.99
USR_4132,MOV_5058,Soorarai Pottru,Drama,2020,1,2,0,9,-0.23
USR_3530,MOV_5070,Jai Bhim,Drama,2021,5,12,1,155,0.78
USR_3222,MOV_5024,Jailer,Action,2023,4,7,0,90,0.28
USR_4026,MOV_5121,Amaran,Action,2024,5,18,1,169,0.83
USR_3444,MOV_5270,Siren,Romance,2024,4,8,0,106,0.35
USR_3984,MOV_5008,Kanguva 2,Action,2026,5,18,1,159,0.86
USR_3168,MOV_5134,Por Thozhil,Thriller,2023,3.5,11,1,69,0.39
USR_3116,MOV_5200,Viduthalai Part 2,Thriller,2025,5,17,1,160,0.74
USR_4075,MOV_5224,Indru Netru Naalai,Sci-Fi,2015,5,21,1,167,0.85
USR_4107,MOV_5047,Meiyazhagan,Drama,2024,5,20,1,181,1
USR_3426,MOV_5164,Kaaka Muttai,Drama,2015,3,0,0,43,-0.35
USR_3665,MOV_5165,Amaran,Action,2024,4,6,1,69,0.6
USR_3331,MOV_5025,Kaithi,Action,2019,1.5,3,0,35,-0.04
USR_3741,MOV_5066,Thani Oruvan,Action,2015,1,2,0,27,-0.33
USR_3954,MOV_5011,Fun Unlimited,Comedy,2026,5,19,1,184,0.9
USR_3517,MOV_5041,Thani Oruvan,Action,2015,2.5,4,0,65,-0.27
USR_3927,MOV_5052,Chitha,Thriller,2023,5,17,1,199,0.97
USR_3457,MOV_5210,O Kadhal Kanmani,Romance,2015,1,4,0,17,-0.04
USR_3520,MOV_5037,96,Romance,2018,5,16,1,157,0.83
USR_3945,MOV_5150,Maya,Thriller,2015,1,3,0,13,-0.09
USR_3086,MOV_5138,Kaaka Muttai,Drama,2015,3,4,0,57,-0.48
USR_3635,MOV_5027,Viduthalai Part 1,Thriller,2023,4.5,14,1,136,0.82
USR_3490,MOV_5118,Tik Tik Tik,Sci-Fi,2018,4.5,13,0,171,0.89
USR_3743,MOV_5090,O Kadhal Kanmani,Romance,2015,2.5,3,0,31,0
USR_3450,MOV_5123,Thiruchitrambalam,Romance,2022,3.5,10,0,101,0.38
USR_3286,MOV_5250,Visaranai,Thriller,2015,4.5,14,1,195,0.78
USR_3458,MOV_5052,Chitha,Thriller,2023,5,12,1,137,0.9
USR_3843,MOV_5027,Viduthalai Part 1,Thriller,2023,2.5,1,0,56,-0.09
USR_3107,MOV_5008,Kanguva 2,Action,2026,5,14,1,170,0.9
USR_3931,MOV_5176,LKG,Comedy,2019,5,17,1,197,0.94
USR_3165,MOV_5007,Viduthalai Part 1,Thriller,2023,4.5,22,1,151,0.99
USR_3669,MOV_5256,Garudan,Drama,2024,2.5,0,0,61,0.01
USR_3374,MOV_5076,Viduthalai Part 1,Thriller,2023,2.5,3,0,65,-0.25
USR_3342,MOV_5185,Love Today,Comedy,2022,3.5,11,1,73,0.52
USR_4141,MOV_5175,Star,Romance,2024,4,10,0,103,0.48
USR_3406,MOV_5279,Doctor,Comedy,2021,5,20,1,185,0.96
USR_3308,MOV_5170,Garudan,Drama,2024,3,4,0,7,-0.37
USR_3797,MOV_5093,Theri,Action,2016,4,11,1,105,0.25
USR_3509,MOV_5210,O Kadhal Kanmani,Romance,2015,5,12,1,178,0.85
USR_3158,MOV_5224,Indru Netru Naalai,Sci-Fi,2015,2,0,0,36,0.18
USR_4188,MOV_5006,Rajinimurugan,Comedy,2016,1,3,0,48,-0.14
USR_3145,MOV_5172,Doctor,Comedy,2021,5,23,1,137,0.84
USR_3036,MOV_5268,Dada,Comedy,2023,2,4,0,6,-0.35
USR_3665,MOV_5090,O Kadhal Kanmani,Romance,2015,2.5,2,1,53,-0.46
USR_3742,MOV_5006,Rajinimurugan,Comedy,2016,3.5,6,1,71,0.23
USR_3224,MOV_5090,O Kadhal Kanmani,Romance,2015,4,10,0,130,0.2
USR_4132,MOV_5198,Tik Tik Tik,Sci-Fi,2018,2.5,2,0,46,0.09
USR_3906,MOV_5081,Fun Unlimited,Comedy,2026,4,5,1,86,0.47
USR_3997,MOV_5251,Love Today,Comedy,2022,3,0,0,63,-0.08
USR_3789,MOV_5242,Imaikkaa Nodigal,Thriller,2018,5,19,1,146,0.85
USR_3416,MOV_5224,Indru Netru Naalai,Sci-Fi,2015,2,2,0,6,-0.05
USR_3766,MOV_5078,2,Sci-Fi,2018,4,8,1,92,0.57
USR_3110,MOV_5093,Theri,Action,2016,4,11,1,113,0.47
USR_3917,MOV_5172,Doctor,Comedy,2021,5,23,1,146,1
USR_3057,MOV_5047,Meiyazhagan,Drama,2024,2.5,0,1,35,-0.22
USR_3521,MOV_5267,Time Loop 2,Sci-Fi,2026,4.5,20,1,171,0.97
USR_3626,MOV_5066,Thani Oruvan,Action,2015,5,18,1,136,0.82
USR_3594,MOV_5142,Kaaka Muttai,Drama,2015,2.5,1,0,12,0
USR_3491,MOV_5252,2,Sci-Fi,2018,5,18,1,145,0.71
USR_4049,MOV_5256,Garudan,Drama,2024,4,10,1,79,0.28
USR_3518,MOV_5110,Maanaadu,Sci-Fi,2021,3,3,0,41,-0.15
USR_3908,MOV_5169,24,Sci-Fi,2016,5,12,1,196,0.89
USR_3830,MOV_5052,Chitha,Thriller,2023,5,24,1,190,0.88
USR_3092,MOV_5054,Kottukaali,Drama,2024,2,0,0,26,-0.38
USR_3388,MOV_5196,Naanum Rowdy Dhaan,Comedy,2015,2.5,1,1,13,-0.33
USR_4137,MOV_5232,Dhuruvangal Pathinaaru,Thriller,2016,4,9,0,87,0.59
USR_4033,MOV_5020,Vedalam,Action,2015,5,22,1,186,0.96
USR_3582,MOV_5115,Mari Selvaraj Next,Drama,2026,5,16,1,140,0.77
USR_3386,MOV_5226,Coolie,Action,2025,4.5,24,1,147,0.91
USR_4172,MOV_5252,2,Sci-Fi,2018,4.5,23,1,180,0.89
USR_3024,MOV_5157,Mari Selvaraj Next,Drama,2026,1.5,4,0,34,-0.02
USR_3086,MOV_5240,SivaKartikeyan Next,Comedy,2025,4,7,1,119,0.49
USR_3369,MOV_5163,Naanum Rowdy Dhaan,Comedy,2015,3.5,6,0,123,0.34
USR_4039,MOV_5026,Classic Love Story,Romance,2026,4,11,1,124,0.31
USR_3812,MOV_5049,Asuran,Action,2019,4,7,1,113,0.67
USR_3057,MOV_5184,Mookuthi Amman,Comedy,2020,4,10,0,104,0.37
USR_3259,MOV_5229,Kabali,Action,2016,4,6,0,122,0.55
USR_3994,MOV_5120,Game Over,Thriller,2019,3.5,9,1,121,0.6
USR_3978,MOV_5024,Jailer,Action,2023,3.5,6,1,66,0.42
USR_3087,MOV_5228,Thani Oruvan,Action,2015,3.5,5,1,94,0.25
USR_3035,MOV_5257,Joe,Romance,2023,4,11,1,97,0.21
USR_3589,MOV_5218,O Kadhal Kanmani,Romance,2015,5,19,1,144,0.8
USR_3951,MOV_5210,O Kadhal Kanmani,Romance,2015,4.5,16,1,167,0.91
USR_3182,MOV_5094,Sita Ramam (Tamil),Romance,2022,3.5,9,0,76,0.23
USR_3380,MOV_5184,Mookuthi Amman,Comedy,2020,3.5,11,0,105,0.68
USR_3044,MOV_5276,Kadaisi Vivasayi,Drama,2022,4,11,1,95,0.34
USR_3271,MOV_5031,Dada,Comedy,2023,5,24,1,156,0.79
USR_3772,MOV_5219,Kadhalum Kadandhu Pogum,Romance,2016,5,14,1,192,0.91
USR_3340,MOV_5134,Por Thozhil,Thriller,2023,3.5,8,1,83,0.43
USR_3133,MOV_5280,Vettaiyan,Thriller,2024,4,10,1,93,0.31
USR_3648,MOV_5034,Indru Netru Naalai,Sci-Fi,2015,3.5,6,1,104,0.47
USR_3651,MOV_5258,Hey Sinamika,Romance,2022,5,24,1,162,0.85
USR_3057,MOV_5167,Maanaadu,Sci-Fi,2021,5,21,1,135,0.91
USR_3889,MOV_5060,Maharaja,Action,2024,4,9,1,75,0.41
USR_3220,MOV_5009,96,Romance,2018,3.5,5,0,103,0.23
USR_3838,MOV_5085,Good Night,Comedy,2023,1.5,0,0,8,-0.29
USR_3360,MOV_5113,Oh My Kadavule,Romance,2020,4.5,20,1,133,0.84
USR_3039,MOV_5169,24,Sci-Fi,2016,5,24,1,192,0.74
USR_3043,MOV_5137,Star,Romance,2024,1,1,0,10,-0.15
USR_3834,MOV_5169,24,Sci-Fi,2016,2.5,4,0,42,0.1
USR_4070,MOV_5220,Asuran,Action,2019,1,3,0,53,0.17
USR_4169,MOV_5031,Dada,Comedy,2023,4.5,24,1,197,0.97
USR_3172,MOV_5180,Master,Action,2021,2.5,4,0,36,-0.33
USR_3975,MOV_5056,Fun Unlimited,Comedy,2026,3.5,8,1,77,0.63
USR_3140,MOV_5097,Sita Ramam (Tamil),Romance,2022,4,9,1,78,0.6
USR_3881,MOV_5255,Oh My Kadavule,Romance,2020,5,24,1,158,0.77
USR_4002,MOV_5236,Thug Life,Action,2025,5,17,1,186,0.91
USR_3193,MOV_5216,Classic Love Story,Romance,2026,3.5,11,1,107,0.25
USR_3045,MOV_5086,Project AI,Sci-Fi,2025,4.5,22,1,178,0.91
USR_3771,MOV_5026,Classic Love Story,Romance,2026,4,9,1,84,0.28
USR_3277,MOV_5161,Good Night,Comedy,2023,2.5,0,0,15,-0.49
USR_3097,MOV_5009,96,Romance,2018,5,17,1,194,0.8
USR_3916,MOV_5181,Indru Netru Naalai,Sci-Fi,2015,1.5,1,0,47,-0.31
USR_3509,MOV_5032,Dhruva Natchathiram,Thriller,2025,3,2,0,25,-0.45
USR_3634,MOV_5253,Love Today,Comedy,2022,4,8,0,85,0.61
USR_3541,MOV_5022,Classic Love Story,Romance,2026,5,16,1,161,1
USR_4046,MOV_5001,Fun Unlimited,Comedy,2026,4.5,19,1,169,0.87
USR_3596,MOV_5202,Lubber Pandhu,Drama,2024,3.5,7,0,106,0.38
USR_3847,MOV_5272,Meiyazhagan,Drama,2024,5,17,1,135,0.84
USR_3085,MOV_5049,Asuran,Action,2019,2.5,3,0,42,0.14
USR_3047,MOV_5101,Maanaadu,Sci-Fi,2021,2,1,0,30,-0.13
USR_3042,MOV_5286,Vettaiyan,Thriller,2024,5,19,1,175,0.85
USR_3451,MOV_5172,Doctor,Comedy,2021,5,24,1,160,0.75
USR_3619,MOV_5147,Ayalaan,Sci-Fi,2024,2,1,0,40,-0.35
USR_3421,MOV_5250,Visaranai,Thriller,2015,2,0,0,16,0.19
USR_3427,MOV_5041,Thani Oruvan,Action,2015,5,12,1,157,0.78
USR_3665,MOV_5168,Karnan,Drama,2021,3.5,5,1,129,0.34
USR_3728,MOV_5242,Imaikkaa Nodigal,Thriller,2018,4,9,1,117,0.63
USR_3967,MOV_5071,Dhruva Natchathiram,Thriller,2025,4.5,16,1,164,0.87
USR_3386,MOV_5129,Naanum Rowdy Dhaan,Comedy,2015,2,0,0,35,-0.41
USR_3317,MOV_5177,Jailer,Action,2023,2.5,1,0,49,-0.25
USR_3709,MOV_5087,Thug Life,Action,2025,3,0,1,51,0.07
USR_3858,MOV_5235,Project AI,Sci-Fi,2025,5,20,1,179,1
USR_3699,MOV_5158,Classic Love Story,Romance,2026,3.5,8,1,94,0.44
USR_3349,MOV_5110,Maanaadu,Sci-Fi,2021,2.5,0,0,45,-0.42
USR_4159,MOV_5069,O Kadhal Kanmani,Romance,2015,2.5,0,0,53,-0.27
USR_3384,MOV_5151,Kaithi,Action,2019,5,12,1,188,0.83
USR_3699,MOV_5136,Project AI,Sci-Fi,2025,5,21,1,175,0.77
USR_4054,MOV_5096,Dhruva Natchathiram,Thriller,2025,4,9,0,96,0.4
USR_3978,MOV_5143,Chitha,Thriller,2023,2.5,2,0,13,-0.04
USR_3118,MOV_5085,Good Night,Comedy,2023,3.5,10,0,115,0.32
USR_3471,MOV_5153,Maanaadu,Sci-Fi,2021,4,6,1,74,0.3
USR_4066,MOV_5077,Por Thozhil,Thriller,2023,4,8,1,125,0.23
USR_3807,MOV_5143,Chitha,Thriller,2023,2,2,0,65,0.07
USR_3859,MOV_5174,Time Loop 2,Sci-Fi,2026,4,7,1,85,0.34
USR_3268,MOV_5045,Vettaiyan,Thriller,2024,2.5,2,0,34,0.02
USR_3622,MOV_5072,Comali,Comedy,2019,2.5,0,0,59,0.09
USR_3523,MOV_5031,Dada,Comedy,2023,3.5,10,0,119,0.68
USR_3945,MOV_5018,Lubber Pandhu,Drama,2024,4.5,18,1,172,0.8
USR_3292,MOV_5130,Oh My Kadavule,Romance,2020,1,2,0,19,-0.45
USR_4074,MOV_5034,Indru Netru Naalai,Sci-Fi,2015,4,7,1,67,0.57
USR_3467,MOV_5256,Garudan,Drama,2024,2.5,1,0,34,-0.4
USR_3475,MOV_5065,Ponniyin Selvan: Part 1,Drama,2022,2.5,3,0,16,-0.38
USR_4156,MOV_5123,Thiruchitrambalam,Romance,2022,4,6,0,128,0.33
USR_3028,MOV_5097,Sita Ramam (Tamil),Romance,2022,1.5,0,0,63,0.03
USR_3333,MOV_5046,Soorarai Pottru,Drama,2020,3.5,6,1,123,0.55
USR_4084,MOV_5031,Dada,Comedy,2023,4,7,1,74,0.6
USR_3830,MOV_5226,Coolie,Action,2025,1.5,1,1,49,-0.05
USR_3080,MOV_5040,Comali,Comedy,2019,5,23,1,180,0.99
USR_3329,MOV_5255,Oh My Kadavule,Romance,2020,3.5,10,1,121,0.53
USR_3301,MOV_5155,Fun Unlimited,Comedy,2026,2,0,0,12,-0.2
USR_3230,MOV_5212,Chitha,Thriller,2023,3.5,8,1,73,0.42
USR_3043,MOV_5204,Lubber Pandhu,Drama,2024,1.5,0,0,17,-0.32
USR_3699,MOV_5185,Love Today,Comedy,2022,4,6,1,72,0.27
USR_3932,MOV_5149,Coolie,Action,2025,5,18,1,179,0.83
USR_3222,MOV_5242,Imaikkaa Nodigal,Thriller,2018,4,5,0,111,0.45
USR_4159,MOV_5279,Doctor,Comedy,2021,2.5,3,1,55,0.01
USR_3431,MOV_5015,Doctor,Comedy,2021,4,10,1,83,0.69
USR_3435,MOV_5050,Indru Netru Naalai,Sci-Fi,2015,5,14,1,140,0.88
USR_3986,MOV_5219,Kadhalum Kadandhu Pogum,Romance,2016,5,17,1,136,0.77
USR_3008,MOV_5106,Maanaadu,Sci-Fi,2021,3.5,5,1,67,0.46
USR_3376,MOV_5120,Game Over,Thriller,2019,3,4,0,65,0.05
USR_3715,MOV_5070,Jai Bhim,Drama,2021,4,6,1,77,0.51
USR_3214,MOV_5163,Naanum Rowdy Dhaan,Comedy,2015,5,20,1,159,0.87
USR_3881,MOV_5189,Thani Oruvan,Action,2015,5,24,1,151,0.87
USR_3062,MOV_5066,Thani Oruvan,Action,2015,2,4,0,8,-0.21
USR_4042,MOV_5152,Garudan,Drama,2024,4,5,1,77,0.67
USR_3103,MOV_5231,The investigative report,Thriller,2026,5,14,1,147,0.73
USR_3812,MOV_5266,Hit List,Thriller,2024,4.5,19,1,192,0.83
USR_4048,MOV_5163,Naanum Rowdy Dhaan,Comedy,2015,3.5,6,1,79,0.31
USR_3673,MOV_5164,Kaaka Muttai,Drama,2015,4.5,14,1,164,0.77
USR_3135,MOV_5191,Imaikkaa Nodigal,Thriller,2018,4,8,0,95,0.35
USR_3317,MOV_5068,Jai Bhim,Drama,2021,3.5,8,0,68,0.26
USR_3626,MOV_5247,The investigative report,Thriller,2026,4.5,14,1,177,0.88
USR_4076,MOV_5245,Hey Sinamika,Romance,2022,1.5,4,1,46,-0.47
USR_3384,MOV_5127,Vada Chennai,Action,2018,5,21,1,187,0.98
USR_3556,MOV_5066,Thani Oruvan,Action,2015,5,19,1,151,0.93
USR_4092,MOV_5186,Kottukaali,Drama,2024,4,9,1,123,0.22
USR_3987,MOV_5007,Viduthalai Part 1,Thriller,2023,2.5,4,0,48,-0.19
USR_3827,MOV_5207,Meiyazhagan,Drama,2024,2.5,4,0,16,-0.01
USR_3500,MOV_5259,Joe,Romance,2023,4.5,18,1,149,0.87
USR_4053,MOV_5159,Vikram,Action,2022,4,9,0,128,0.66
USR_3193,MOV_5022,Classic Love Story,Romance,2026,5,17,1,177,0.95
USR_3616,MOV_5111,Soorarai Pottru,Drama,2020,4,5,1,81,0.54
USR_3806,MOV_5096,Dhruva Natchathiram,Thriller,2025,5,24,1,153,0.75
USR_3492,MOV_5065,Ponniyin Selvan: Part 1,Drama,2022,4,9,0,70,0.45
USR_4014,MOV_5096,Dhruva Natchathiram,Thriller,2025,5,20,1,182,0.97
USR_3317,MOV_5011,Fun Unlimited,Comedy,2026,3.5,7,1,98,0.38
USR_3521,MOV_5119,Mehandi Circus,Romance,2019,5,17,1,161,0.94
USR_3500,MOV_5225,Theri,Action,2016,3.5,8,0,127,0.22
USR_3001,MOV_5026,Classic Love Story,Romance,2026,4,8,0,72,0.66
